sale_id,date,customer_id,product_id,quantity,first_name,last_name,email,country,gender,age,product_name,category,unit_price,supplier,total_price
1247,2025-02-02,2689,387,2,Lindsay,Carter,dustin87@gmail.com,Myanmar,Male,18,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
1294,2024-11-18,190,387,1,Shane,Sparks,aspears@yahoo.com,Turkey,Female,26,Moon Lamp 387,Lamp,67.44,Williams-Diaz,67.44
1921,2025-01-31,24,387,4,Eric,Tyler,francisco67@hotmail.com,Nepal,Female,64,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
2005,2025-07-08,2029,387,1,Angela,Anderson,brandon98@baker.biz,Oman,Female,22,Moon Lamp 387,Lamp,67.44,Williams-Diaz,67.44
2055,2025-09-25,3332,387,2,Martha,Howard,aprilforbes@gmail.com,Cote d'Ivoire,Female,54,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
2415,2025-01-11,2244,387,2,Gavin,Smith,kevin95@gregory-odonnell.com,Lao People's Democratic Republic,Female,54,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
3981,2025-08-25,1549,387,1,Sara,Williams,qwright@hall-perez.org,Saudi Arabia,Male,39,Moon Lamp 387,Lamp,67.44,Williams-Diaz,67.44
4499,2025-06-01,4824,387,3,Jesse,Payne,tcastillo@duran.com,Egypt,Female,25,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
4553,2025-10-06,1370,387,1,Stacey,Fitzpatrick,gina74@hotmail.com,Syrian Arab Republic,Female,61,Moon Lamp 387,Lamp,67.44,Williams-Diaz,67.44
4580,2025-08-25,2919,387,2,Kyle,Davidson,christine57@hotmail.com,Ethiopia,Female,41,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
4648,2025-02-11,2061,387,2,Andrea,Butler,belllaura@taylor.net,Guyana,Male,22,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
4849,2025-04-10,1811,387,1,Richard,Cooper,aadams@gardner.org,Kiribati,Female,25,Moon Lamp 387,Lamp,67.44,Williams-Diaz,67.44
4973,2025-08-08,677,387,3,Jody,Gibson,hubbardmatthew@miranda.com,Latvia,Female,68,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
5247,2025-08-23,177,387,3,Collin,Johnson,kellybutler@yahoo.com,Spain,Male,41,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
5880,2025-10-28,2896,387,4,Samantha,Dorsey,donaldanderson@olson-jones.biz,Poland,Male,58,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
5937,2025-07-16,575,387,4,Joseph,Brock,zli@jones.info,Cayman Islands,Male,62,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
6388,2025-06-14,516,387,3,Marie,Stevens,camerongregory@johnson.info,Suriname,Male,56,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
7881,2025-04-28,28,387,3,Colin,Smith,mary27@yahoo.com,Isle of Man,Female,67,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
8518,2025-06-08,2676,387,4,Jacqueline,Wright,leashley@guzman.com,Nepal,Male,49,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
8601,2025-10-06,1071,387,3,Alyssa,Brown,gweaver@mendez-nielsen.org,Kiribati,Male,21,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
9111,2025-07-04,3755,387,3,Stephen,Long,jdavis@gmail.com,Central African Republic,Female,32,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
9309,2025-01-17,3982,387,3,Joseph,Edwards,rsanchez@smith.com,Oman,Male,19,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
9722,2024-12-03,4407,387,2,Steven,Sandoval,smithnicholas@yahoo.com,Montserrat,Male,51,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
9773,2025-09-19,1536,387,3,Shannon,Erickson,joel57@paul.com,United States of America,Female,42,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
9826,2025-05-15,4387,387,4,Dana,Patterson,clarkjonathan@roy.com,Peru,Male,40,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
10023,2025-01-12,1306,387,4,Alicia,Warner,shannonhammond@bauer.com,Uzbekistan,Male,69,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
10532,2024-11-17,4662,387,4,Christopher,Sanchez,dsalinas@hotmail.com,Australia,Male,22,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
10979,2025-09-29,16,387,2,Amy,Duarte,hollysantos@benton-smith.com,Maldives,Male,50,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
11484,2025-08-17,3530,387,2,Shawn,Gonzalez,gmontgomery@hotmail.com,Korea,Female,25,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
11584,2024-10-29,732,387,3,Denise,Anderson,alvarezjoshua@sandoval.com,Mozambique,Male,42,Moon Lamp 387,Lamp,67.44,Williams-Diaz,202.32
12432,2024-11-19,2041,387,2,Carrie,Martinez,galvarez@henry-phillips.biz,Papua New Guinea,Male,45,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
13412,2024-12-07,2675,387,4,Jean,Thompson,kellyperkins@yahoo.com,Panama,Male,40,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
14801,2025-02-17,4829,387,2,Wayne,Reynolds,efletcher@macdonald.com,Finland,Male,62,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
15557,2024-11-25,2208,387,4,Ryan,Sanchez,colleenwilliams@hotmail.com,Burundi,Female,25,Moon Lamp 387,Lamp,67.44,Williams-Diaz,269.76
16281,2025-08-27,3601,387,2,Cynthia,Williams,richard75@vasquez.com,South Georgia and the South Sandwich Islands,Male,33,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
19143,2025-10-12,4368,387,2,Ralph,Ross,jimenezalexander@mason.biz,Oman,Male,69,Moon Lamp 387,Lamp,67.44,Williams-Diaz,134.88
91,2025-06-09,1726,391,2,Kimberly,Baker,cooperdeanna@shields.com,Saudi Arabia,Female,30,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
1090,2025-07-24,3105,391,3,Paul,Miranda,brandontaylor@gray-walsh.info,Qatar,Female,62,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
1359,2025-06-17,1265,391,2,Matthew,Garcia,beth43@hotmail.com,Cape Verde,Female,19,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
1955,2025-09-27,3445,391,2,Paul,Sullivan,teresadiaz@andrews.com,Burkina Faso,Female,62,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
3248,2024-11-21,1092,391,2,Carlos,Hudson,haleylove@davis.com,Israel,Male,27,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
3607,2025-03-16,4054,391,3,Kristopher,Santos,floresronald@hotmail.com,Saint Vincent and the Grenadines,Male,55,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
4013,2025-05-23,4902,391,1,Heather,Wolf,wisetonya@schmitt.net,Fiji,Male,43,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
5406,2025-07-12,4134,391,4,Heather,Peterson,eellis@collins.com,San Marino,Female,25,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",425.48
6611,2024-12-20,2652,391,2,Joshua,Matthews,jamesberry@yahoo.com,Thailand,Male,63,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
7166,2024-12-31,2678,391,3,Stephanie,Quinn,sneal@gmail.com,Guernsey,Female,56,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
7561,2025-10-04,250,391,1,Kevin,Phillips,abrown@brewer-taylor.info,Portugal,Male,52,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
7724,2025-05-04,4442,391,3,Paige,Mitchell,carly17@allen-white.com,Reunion,Male,38,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
8525,2025-08-06,1695,391,3,Vincent,Woods,jeremy55@harmon-adams.com,Equatorial Guinea,Male,18,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
8822,2025-02-05,3647,391,2,Lauren,Wiley,jessicasnyder@yahoo.com,Canada,Female,68,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
10157,2025-05-07,259,391,2,Joseph,Young,nguyenkimberly@holloway-sawyer.org,Pitcairn Islands,Female,53,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
10778,2025-06-04,3985,391,2,Shawn,Kelly,peter42@hotmail.com,Guyana,Female,40,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
10871,2025-08-08,3175,391,4,John,Padilla,walterarmstrong@hotmail.com,Somalia,Male,30,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",425.48
11316,2025-06-04,2537,391,2,Brandon,Kirby,richard13@yahoo.com,Saint Pierre and Miquelon,Male,39,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
11686,2025-05-02,1068,391,2,Amy,Rodriguez,andrew06@compton-barnett.biz,Equatorial Guinea,Male,39,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
12485,2025-05-13,1469,391,2,Patricia,Bradford,smithjasmine@yahoo.com,Macedonia,Female,28,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
13214,2025-02-17,2073,391,1,Robin,Cole,jzavala@hotmail.com,Spain,Female,56,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
13524,2025-03-23,1115,391,4,Daniel,Rodriguez,janet76@gmail.com,Croatia,Male,42,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",425.48
13738,2025-09-25,2977,391,3,John,Goodman,ewilson@yahoo.com,Turkey,Female,49,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
13824,2025-06-28,3196,391,2,Paul,Mooney,martharay@kim.info,Panama,Female,65,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
14258,2025-03-18,2695,391,1,Spencer,Riddle,johnvilla@ramirez.com,Nepal,Female,37,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
14649,2025-09-02,4945,391,4,Carol,Lopez,robertdavis@hotmail.com,Maldives,Male,48,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",425.48
14968,2025-06-06,4822,391,4,Ashley,Wilkins,philipwatson@gray-torres.com,Tuvalu,Male,51,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",425.48
15380,2024-11-14,3531,391,3,Ann,Mendoza,tcox@hotmail.com,Sri Lanka,Female,44,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
16710,2025-08-25,1756,391,1,Rhonda,Waller,turnerjohn@hotmail.com,Mozambique,Female,25,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
17137,2025-01-13,2464,391,1,Michael,Keith,johnsonteresa@goodman.org,Iraq,Female,27,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
17302,2025-04-05,3117,391,1,Brianna,Huynh,renee38@gmail.com,Niger,Male,43,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
17833,2025-08-21,2597,391,1,Christopher,Powell,pcox@york-castillo.com,Nicaragua,Male,53,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
18331,2025-05-16,1172,391,3,Derrick,Tate,jenniferbradley@yahoo.com,Northern Mariana Islands,Male,50,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",319.11
18828,2024-11-01,3391,391,1,Jennifer,Reed,jeffreyhawkins@gmail.com,Aruba,Female,42,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",106.37
19146,2025-07-23,3611,391,2,Heather,Cox,hjohnson@gmail.com,Cape Verde,Male,66,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
19770,2025-02-25,4772,391,2,Penny,Daniels,curtis06@burton-sparks.com,Saint Pierre and Miquelon,Female,63,Night Light 391,Lamp,106.37,"Powell, Gaines and Malone",212.74
92,2025-01-08,985,9,2,Ellen,Cunningham,zbarber@harding.com,Togo,Female,45,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
1110,2024-12-22,155,9,3,David,Beltran,davidcook@waller.com,Italy,Male,35,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
1268,2025-05-05,3177,9,1,Samantha,Zavala,tdaniels@cole.net,Israel,Female,35,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
1427,2025-04-06,1826,9,2,Gregory,Flynn,william01@friedman-becker.com,Cote d'Ivoire,Male,42,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
1835,2025-07-28,3622,9,1,Melanie,Watson,lisa84@taylor.biz,Philippines,Female,51,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
2971,2025-03-07,1560,9,2,Linda,Conrad,gabriela90@romero.info,Nicaragua,Male,50,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
3667,2025-07-18,2402,9,1,Janice,Kerr,malonedawn@heath.info,Maldives,Female,33,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
4185,2025-01-13,3240,9,2,Jennifer,Johnson,avilacolin@gmail.com,Malaysia,Male,62,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
5092,2025-09-28,3103,9,2,Robin,Hickman,jennifer28@bowman.com,Honduras,Male,19,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
5332,2025-03-11,3570,9,2,Brandon,Mccarthy,sanchezrobert@crane.com,El Salvador,Female,59,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
6419,2025-03-20,591,9,2,Melissa,Perry,drew19@vega.com,Bangladesh,Male,28,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
7619,2025-01-08,747,9,4,Lisa,Wood,pattersonmelissa@taylor.com,French Southern Territories,Male,56,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
7686,2025-07-07,2440,9,3,Kelly,Johnson,patelnicholas@washington-hayes.com,Mongolia,Male,39,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
7755,2024-12-18,1846,9,2,Melissa,Clayton,david60@yahoo.com,Benin,Male,34,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
8196,2025-06-19,472,9,1,Amy,Vasquez,smithmitchell@gmail.com,Nepal,Female,28,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
8406,2025-08-04,400,9,1,Steven,Nixon,carrollstacy@yahoo.com,Haiti,Male,61,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
8771,2024-11-27,1323,9,1,Benjamin,Hernandez,andresmiller@yahoo.com,Dominican Republic,Male,53,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
9202,2024-12-20,2600,9,2,Brittany,Nguyen,solomonkathy@gmail.com,Switzerland,Male,50,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
9251,2025-08-25,2827,9,4,Maria,Brooks,fadams@gmail.com,Saint Lucia,Female,62,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
9755,2024-11-05,2325,9,1,Tonya,Peterson,johnsonamber@vega-knapp.com,Congo,Male,28,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
10428,2025-09-07,1808,9,3,Adam,Smith,chess@gmail.com,Guernsey,Male,30,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
11377,2025-05-28,616,9,4,Ronald,Hurley,brian76@hotmail.com,Timor-Leste,Male,43,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
11409,2025-10-14,4550,9,1,Kevin,Kane,randy25@henderson-miller.com,Comoros,Female,51,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
12764,2025-03-09,3420,9,3,Kenneth,Cervantes,nicolemarsh@gmail.com,Ghana,Male,63,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
13712,2025-09-14,4966,9,1,Brooke,Guzman,navarromark@ibarra-lane.com,Iran,Female,67,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",38.73
13864,2025-02-05,985,9,3,Ellen,Cunningham,zbarber@harding.com,Togo,Female,45,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
13938,2025-01-05,4195,9,3,Jeffrey,Mills,edwardthomas@hotmail.com,Bosnia and Herzegovina,Male,30,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
14085,2024-11-14,2892,9,3,Craig,Smith,stephaniecook@gmail.com,Zambia,Male,63,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
14148,2025-02-20,2596,9,3,Michelle,Jennings,amy84@fleming.com,Burkina Faso,Female,33,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
14854,2025-10-07,3533,9,3,Thomas,Baker,rcollins@fowler.com,American Samoa,Female,34,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
15225,2025-09-11,2665,9,3,Meghan,Johnston,maria74@hotmail.com,Palau,Female,39,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
16052,2024-12-15,909,9,3,Brandon,Ramirez,suehowe@white-moore.org,Samoa,Male,55,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
16388,2025-04-23,2839,9,2,Rachel,Hodges,cohenandrew@yahoo.com,Hong Kong,Male,59,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
16977,2025-02-14,2091,9,2,Lorraine,Hoffman,allenkathryn@gmail.com,Jordan,Female,57,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
16993,2025-06-18,1057,9,4,Timothy,Thomas,theresagalloway@dunn.com,Jordan,Female,60,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
17073,2025-05-11,1570,9,3,Charles,Davenport,steven80@gmail.com,Singapore,Female,43,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
17161,2024-12-23,3924,9,4,Michael,Dominguez,petersonjennifer@gmail.com,Ethiopia,Male,53,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
17329,2025-09-15,3707,9,3,Jeffery,Wood,williampark@yahoo.com,France,Male,43,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
18510,2025-10-06,4859,9,2,Julia,Mcdonald,pbarnes@gmail.com,Tonga,Male,54,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
18560,2025-07-21,1690,9,4,Matthew,Soto,kevinwhite@mitchell.info,Sri Lanka,Female,52,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",154.92
18762,2025-08-18,1761,9,3,Dawn,Graham,maryramsey@gmail.com,Mozambique,Female,55,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",116.19
19782,2025-07-26,2506,9,2,Robert,Morse,savannahsmith@gmail.com,American Samoa,Male,67,Moon Lamp 9,Lamp,38.73,"Martin, Freeman and Zuniga",77.46
93,2025-08-25,1588,232,3,Jenna,Hernandez,taylorkaylee@yahoo.com,Haiti,Male,25,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
456,2025-04-21,4506,232,1,Jennifer,Martinez,jennifer12@gmail.com,Burkina Faso,Male,66,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
808,2025-06-20,3873,232,2,Brittany,Lane,jonathanbarker@yahoo.com,Israel,Male,54,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
1119,2025-02-06,4127,232,1,Kelly,Savage,simmonsrichard@jones.net,Uganda,Female,34,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
1362,2025-10-11,2723,232,1,Nathan,Taylor,jennifermoore@gmail.com,New Zealand,Female,45,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
1899,2025-01-27,1502,232,3,Stephanie,Higgins,henrychristine@anderson.biz,Cote d'Ivoire,Female,65,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
2280,2025-05-20,52,232,2,Jason,Stewart,vaughnveronica@gmail.com,Kenya,Female,66,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
2325,2025-05-06,1614,232,2,Katie,Fox,thomasdalton@hood.com,Christmas Island,Male,64,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
2514,2025-01-05,2221,232,4,Daniel,Woodard,stevemorales@hotmail.com,Bulgaria,Female,22,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
4656,2025-05-14,339,232,2,Steven,Acosta,cookchristina@hotmail.com,Jordan,Female,58,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
4906,2025-09-30,4785,232,1,Amy,Santos,floresjose@villegas-wagner.com,Christmas Island,Male,30,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
5189,2025-02-16,3080,232,4,Christian,Thomas,rdavis@gmail.com,Egypt,Male,45,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
5784,2025-05-17,2193,232,2,Terri,Turner,carla83@gmail.com,Italy,Female,45,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
5827,2025-10-27,1122,232,1,Terri,Hawkins,dlarson@erickson-lawrence.com,Ukraine,Male,63,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
5974,2025-01-18,4938,232,1,Adam,Harris,prestonmaria@yahoo.com,Chile,Male,53,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
6200,2025-10-19,3598,232,4,Michelle,Bell,gmcdonald@hotmail.com,Belgium,Male,58,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
6215,2025-02-26,2144,232,2,Jeremiah,Willis,richardrobinson@gmail.com,Egypt,Male,67,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
6661,2025-09-27,3082,232,4,Jennifer,Armstrong,ojohnson@gmail.com,Venezuela,Male,21,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
7845,2025-04-21,4623,232,4,Gerald,Wheeler,oramos@gmail.com,Cuba,Male,62,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
7894,2025-03-17,892,232,4,Roger,Meadows,burnettronnie@johnson-cantu.com,Iraq,Male,20,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
8005,2025-07-01,1152,232,4,Christine,Brown,kelleynicholas@romero.info,Swaziland,Male,54,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",78.8
8845,2025-02-08,2564,232,3,Aaron,Carpenter,peterjohnson@gmail.com,Wallis and Futuna,Male,53,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
9051,2025-06-14,1349,232,2,Steven,Lara,angela26@jackson.com,Wallis and Futuna,Female,38,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
9472,2025-07-12,3267,232,1,William,White,shannon14@david.com,Christmas Island,Female,57,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
9860,2024-12-27,4769,232,1,Angela,Sanchez,natalie04@yahoo.com,Norway,Female,57,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
10493,2025-09-21,3347,232,2,Caitlyn,Cowan,dlopez@smith.net,Indonesia,Female,68,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
11255,2025-01-01,1609,232,1,Anthony,Nelson,agonzalez@miller.info,Belgium,Female,68,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
11353,2024-12-07,2813,232,1,Michael,Richards,lbuck@yahoo.com,Senegal,Male,50,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
11976,2024-11-28,1257,232,3,Lisa,Adams,andradeariana@taylor-dominguez.com,Saint Helena,Female,61,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
12334,2024-10-31,1452,232,1,James,Rojas,cclayton@yahoo.com,Ghana,Male,44,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
12600,2025-09-16,807,232,2,Amanda,Ellis,beth93@rivera.com,Hong Kong,Female,27,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
13117,2025-01-07,647,232,2,Monique,Hamilton,crawfordjeffrey@johnson-phelps.com,Iran,Male,41,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
13533,2025-04-03,1970,232,2,Michael,Allen,nancy67@gmail.com,Congo,Male,42,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
14001,2025-10-14,3933,232,3,Tommy,Frazier,curtis91@miller-wilkerson.biz,Reunion,Male,42,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
14278,2025-10-15,4615,232,1,Jesse,Smith,williamsandrew@yahoo.com,Palestinian Territory,Male,26,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
15250,2024-12-30,3170,232,2,Natasha,Shea,buchananchristina@gmail.com,Azerbaijan,Female,60,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
16489,2025-09-17,3422,232,1,Cory,Hodge,brentnguyen@hotmail.com,Saint Kitts and Nevis,Male,28,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",19.7
16544,2024-12-29,1939,232,3,Sarah,Smith,bswanson@olsen-jones.com,Barbados,Female,58,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
16971,2025-07-12,2393,232,2,Allison,Willis,heather59@lucero.com,Switzerland,Female,69,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
18030,2025-07-28,764,232,3,James,Brown,greenjessica@thompson.com,Somalia,Female,62,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
18166,2025-07-04,688,232,3,Kelly,York,larryshort@yahoo.com,Netherlands Antilles,Male,22,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",59.099999999999994
18880,2024-11-23,2926,232,2,Samantha,Lee,taylor88@yahoo.com,Belgium,Female,47,Desk Lamp 232,LED Strip,19.7,"Jones, Sanders and Hammond",39.4
